screen_name,Year,Month,Date,text,likes,replies,retweets
MuckRock,2019,1,18,"The #CIAâ€™s six most dangerous #FOIA topics - From #JFK to #MKULTRA, hereâ€™s what the Agency didnâ€™t want getting released to the public https://buff.ly/2W0VEegÂ pic.twitter.com/j1BJZ6VGXF",7,0,14
TomTelevison,2019,1,18,@TomFitton - how about a #FOIA request for Pelosiâ€™s and Feinsteinâ€™s travel expenses for the last ten years?,1,0,0
FOIANate,2019,1,18,"Remember when DOJ OIP derisively called @JasonLeopold a ""#FOIA Terrorist"" and tried to find ways to stop replying to his FOIAs by fighting his ""news media status?"" @FOIAPosthttps://twitter.com/JasonLeopold/status/1086099666117087233Â â€¦",135,17,36
opengovva,2019,1,18,"#VCOG daily #access news, 1/18/19: guns in meetings; economic incentives; airport boards #FOIA #transparency https://www.opengovva.org/transparency-news-11819Â â€¦",1,0,0
angeallic,2019,1,18,At 13.45 interesting @BBCRadio4 programme on fight for #FOIA 2000... @BBCRadioScot will broadcast a similar programme for Scottish listeners in 2021.https://www.bbc.co.uk/programmes/m000222qÂ â€¦,1,0,1
ModernMarion,2019,1,18,"""Previously secret CIA report documents spear attack against #surveillance plane"" Sean Gallagher https://arstechnica.com/tech-policy/2019/01/previously-secret-cia-report-documents-spear-attack-against-surveillance-plane/Â â€¦ #security #transparency #FOIA",0,0,0
AaronSwartzDay,2019,1,18,Wow! Our @AaronSwartzDay #FOIA master @JasonLeopold breaks the story so of the year about #Trump (with @a_cormier_) https://www.buzzfeednews.com/amphtml/jasonleopold/trump-russia-cohen-moscow-tower-mueller-investigation?__twitter_impression=trueÂ â€¦,17,0,8
Smackentee,2019,1,18,"Everyone freaking out that the latest scoops are coming out of â¦@BuzzFeedâ© are missing the bylines: â¦@JasonLeopoldâ© and â¦@a_cormier_â© , two #journalists known for dogged, #FOIA-intensive reporting. https://www.buzzfeednews.com/article/jasonleopold/trump-russia-cohen-moscow-tower-mueller-investigationÂ â€¦",0,0,0
MuckRock,2019,1,18,#NewYork court rules #NYPD must confirm or deny their cellular #surveillance of #BlackLivesMatter activists https://buff.ly/2FG0R5jÂ #FOIA pic.twitter.com/Zqih1yAFgw,6,0,1
Blondi1210,2019,1,18,"@CNN @SpeakerPelosi @AdamSchiff
 Did you decide to fly commercial? You are paid to represent & protect Americans First. Stop trying 2 avoid negotiating border security! Your time & our tax $$$ are better spent in DC. Besides your trips cost 2 much & you drink 2 much #FOIA https://twitter.com/ChuckCallesto/status/1086091165668130816Â â€¦",0,0,0
karen_erotoo1,2019,1,18,I really hope that #CrookedHillary & the #DeepState finally have to pay for the deaths in #Benghazi. #DeepStateCoverup #JudicialWATCH #FOIA #RedAwaken Judge Orders Clinton Cronies to Come Clean on Benghazi http://po.st/jr2N1nÂ via @po_st,204,11,177
letgoofmyfannie,2019,1,18,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird",0,0,0
ChampPR,2019,1,18,"Why so selective when responding to #FOIA requests, Gov. @dougducey? Everyone already knows you shuffle around your cronies like little chess pawns...https://twitter.com/charrisazrep/status/1085955800542130177Â â€¦",4,0,0
MuckRock,2019,1,18,#NewYork court rules #NYPD must confirm or deny their cellular #surveillance of #BlackLivesMatter activists https://buff.ly/2VY1tsUÂ #FOIA pic.twitter.com/sZ4SuOd39N,10,0,9
letgoofmyfannie,2019,1,18,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird",0,0,0
NoFilmNeeded,2019,1,18,Wait. Whaaa? #journalism #FOIA #policehttps://twitter.com/CoFOIC/status/1086030792193527808Â â€¦,0,0,0
resentfultweet,2019,1,18,"Fully acknowledging my own complicity, I would like to see #FOIA journalism move away from the idea that a ""large #FBI file"" has any intrinsic value - 1) it's *known* page count 2) duplicates/press clippings take up hundreds of pages 3) there's different types of investigations.",16,1,0
greenarchives1,2019,1,18,"Another day, another revelation about shutdown related #FOIA problems. https://twitter.com/a_marshall_plan/status/1086023276596551681Â â€¦",6,0,5
MuckRock,2019,1,18,"In April 1950, federal agents raided the offices of Scientific American magazine, burned the current print run, melted the type, and seized the proofs. Thanks a #FOIA by @hovden, you can read the article they were trying to suppress: https://buff.ly/2U0r1E7Â #Science #Censorshippic.twitter.com/M6mkthDdtu",10,0,12
MuckRock,2019,1,19,"How one of the #FBI's largest known files - 132,000 pages on the #activist Frank Wilkinson - go missing? https://buff.ly/2FyPXizÂ #FOIA pic.twitter.com/DyVjT3UnXd",2,0,1
FumPuppyWitLuv,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
Rita2600,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=701i0000001KpuiAAC&s_subsrc=addup_em&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=c2gOWÂ â€¦",0,0,0
StoneberryFarms,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
MarthaWDB,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
TimothyLONeil1,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
JudieMaron,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=kRP.qÂ â€¦",0,0,0
NGewaily,2019,1,19,"""Information is the currency of democracy."" -- Ralph Nader or Thomas Jefferson or Cardi B (nobody knows which)
 
 #OpenGov #FOIA #1A",1,0,0
DebraDragonhea2,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
LauraLaVertu,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
JoyMWilliams,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
lilmikesf,2019,1,19,"Bay Area Sheriff's halt a Public Information request about deputy accused of rape based upon whether reporter is now a freelancer or full time. #NotHowItWorks
 #journalismUnderAttack 
 (follow tweet thread) https://twitter.com/DarwinBondGraha/status/1086329210589704192Â â€¦ â€¦ 
 #CopWatch #FOIA #Sunshine",0,0,0
TumbyWallop,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
capntokki,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
MuckRock,2019,1,19,"New #FOIA bill in #Oregon would require requesters to state intended use for records, with a potential chilling effect on transparency https://buff.ly/2FELslMÂ pic.twitter.com/tEuPqlSPPO",2,0,15
TanyaBuck1,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
AlSwyer,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
Astrogal1979,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
Nzingha59,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRisehttps://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
joanna_ioana1,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",1,0,0
mare_dundon,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
rebelknap,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=701i0000001KpuiAAC&s_subsrc=addup_em&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
RogueSecLabs,2019,1,19,"Copy of Freedom of Information Act (#FOIA) Lawsuit documents won by #YahooNews regarding a top secret US #Airforce training operation of pilots from the United Arab Emirates (#UAE), whom have been accused of various #WarCrimes throughout the years:https://www.scribd.com/document/397526660/AFCENTÂ â€¦",0,0,1
cah80908,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
pasqualy6,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
griffin38187019,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
bosguyinatl,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=701i0000001KpuiAAC&s_subsrc=addup_em&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",1,0,1
SteveDudzinski,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
beththayer,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
Ninaberry,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
stillhikin,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
pauljimerson,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
PacoRivera12,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=701i0000001KpuiAAC&s_subsrc=addup_em&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
Corneli59981894,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=701i0000001KpuiAAC&s_subsrc=addup_em&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=8ndOCÂ â€¦",0,0,0
balletchica03,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
waterspryt,2019,1,19,"Someone should do a #FOIA for #GhostStories just saying. This whole exchange never sat well with me ...never made sense. 
 
 https://amp.theguardian.com/world/2011/oct/31/fbi-russian-spy-ring-anna-chapmanÂ â€¦",0,0,0
MarcyLauer1,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
kbranfield,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
MuckRock,2019,1,19,"Does your right to know which companies are receiving your tax dollars outweigh those companiesâ€™ rights to competitive secrets? Thatâ€™s the question at stake in an upcoming #SupremeCourt case set to be heard in April, with huge implications for #FOIA https://buff.ly/2VVuB45Â pic.twitter.com/fJJP1qXT1L",2,0,3
Seaturtleisla,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRisehttps://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
jorje551,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=fBQjaÂ â€¦",0,0,0
ninevoyager,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
darrellneft,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
DdVille,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=kDrZ2Â â€¦",0,0,0
scotirishgerman,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
WildHorseEdu,2019,1,19,"#InformationIsPower part 3 in a 5 part series for the serious #wildhorse advocate. The story of a #FOIA filed 8 years ago, still unanswered. We need your help. Take action to protect FOIA and force transparency. https://bit.ly/2VZmLq9Â pic.twitter.com/K6n7qk78nG",7,0,16
kenis,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
zenseekercu,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=rzv2SÂ â€¦",0,0,0
PScoville2461,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
burninoutloud,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=701i0000001KpuiAAC&s_subsrc=addup_em&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
Timberwolf_YMJ,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=701i0000001KpuiAAC&s_subsrc=addup_em&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=RKH4Â â€¦.",0,0,0
aballosunshine,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Keep public records public. Don't let @Interior dismantle #FOIA! @SierraRise SIGN PETITION AT https://bit.ly/2RVuA0DÂ #transparency #stopcronyism",0,0,0
WEW1989,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
BurtonWeinstein,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
TodAlan,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
BsRblue,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
FrancieR13,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
LakersLove4Me2,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=GO3saÂ â€¦",0,0,0
deadredfred,2019,1,19,Don't let @Interior dismantle #FOIA! @SierraRisehttps://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦,0,0,0
CPRBlog,2019,1,19,Via Legal Planet: The Dept. of #Interior's proposed #FOIA policy attempts to thwart #opengov.http://bit.ly/2W2gcmwÂ,0,0,0
HelmutMueller1,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=kKkESÂ â€¦",0,0,0
MuckRock,2019,1,19,"Thanks to your feedback, over 100 additional #FOIA requests related to #police departmentsâ€™ use of license plate surveillance technology https://buff.ly/2Cw7GmQÂ pic.twitter.com/u2F6HTVy3M",6,0,3
kwteaparty,2019,1,19,"Thank you, @TomFitton & @JudicialWatch for yr magnificent work. When you have time, please check into Harris County, TX/Houston. Our Co Tax Assessor refused at least 2 #FOIA requests to release our election rolls for integrity . It is now being litigated, but needs publicity.",5,1,0
hunneypie22,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=GzECuÂ â€¦",0,0,0
PhraNuntiyo,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-recordsÂ â€¦",0,0,0
Becca00,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
jessicamiracola,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
MuckRock,2019,1,19,"#CIA included #FOIA in its war on leaks - Agency argued that eliminating legal disclosures would help end illegal ones by reducing the ""climate of transparency"" https://buff.ly/2QU6E9uÂ pic.twitter.com/AoZsn1ECHf",0,0,0
PhilDennany,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
segmentis,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
LaytonsTopHat,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
Whitlowmagor,2019,1,19,"Zinke's leaving, but his legacy of secrecy remains. Don't let @Interior dismantle #FOIA! @SierraRise https://addup.sierraclub.org/campaigns/prevent-the-interior-department-from-hiding-public-records?promoid=7010Z000001qmoMQAQ&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=falseÂ â€¦",0,0,0
