screen_name,Year,Month,Date,text,likes,replies,retweets
MuckRock,2019,2,1,MuckRock's guide to the nine federal #FOIA exemptions: https://buff.ly/2Uyt4zrÂ pic.twitter.com/OlZEsubvy6,2,0,2
kali0x2a,2019,2,1,"dont understand why this does not get more attention.
 
 re-writing history...
 
 https://twitter.com/SunWebIntegrity/status/1090624548440035329Â â€¦
 #enron #opengov #opendata #FOIA #FOIR #datarescue",2,1,1
PropOTP,2019,2,1,.@doctorow on the documents we obtained re the FBI's targeting of the pro-choice movement as a violent terrorist threat. @BoingBoing #FOIA https://twitter.com/doctorow/status/1091061847338377216Â â€¦,25,0,26
JasonTselentis,2019,2,1,"@emilybazelon on technology, reporting, #FOIA, and setting screen limits. Some great insights here. https://www.nytimes.com/2019/01/30/technology/personaltech/skype-voice-recorders-foias.htmlÂ â€¦",1,0,0
sparrowmedia,2019,2,1,PRESS RELEASE: #FOIA'd documents from @PropOTP reveal FBI targeting pro-choice movement as violent terrorist threat.https://www.sparrowmedia.net/2019/01/fbi-targeting-pro-choice-movement-as-violent-terrorist-threat/Â â€¦,10,1,10
USRightToKnow,2019,2,1,"Search the US Right to Know Agrichemical Industry http://bit.ly/2JieypnÂ and Food Industry http://bit.ly/2Tp6LMvÂ email collections in the free, searchable @ucsf_archives @industrydocs database #FOIA #RighttoKnow",1,0,0
sandramoscoso,2019,2,28,#FOIA Online Request Portal Needs Overhaul: Coalition Testimony to D.C. Council Tech Oversight Hearing https://dcogc.org/node/4978Â @DCOGC,2,0,1
katie_rcfp,2019,2,28,Looking forward to talking about #FOIA at this 4/6 @IRE_NICAR TV Watchdog Workshop In Philly. Register! Join us!https://twitter.com/IRE_NICAR/status/1101258000411607040Â â€¦,5,0,0
jessiereport,2019,2,28,One #Massachusetts legislator has authored legislation allowing the state to easily side with municipalities on frequent records requesters. This is another legislative loophole to infringe on records requesters #RightToKnow. #OpenGov #FOIA #maleg https://www.bostonglobe.com/metro/globelocal/2019/02/28/should-state-have-more-discretion-exempt-municipalities-from-public-record-requests/nOLCmrZTyqol9pmAdkHsYM/story.htmlÂ â€¦,0,0,0
EditorDavePerry,2019,2,28,"City officials say 7 #Aurora lawmakers flew to DC to have numerous discussions with feds â€” but never discussed city business, at a taxpayer cost of $8,000. Read @karanormalâ€™s story and then decide whether it was an illegal meeting. 
 #copolitics #FOIA https://twitter.com/SentinelColo/status/1101246342960173057Â â€¦",1,0,0
SentinelColo,2019,2,28,"#Aurora City Council may have violated open meeting laws during DC lobbying trip, press attorney says - Sentinel Colorado http://ow.ly/fPMx50mlnwcÂ #COpolitics #FOIA @CoFOIC #OpenMeetingspic.twitter.com/RheJVtsx2K",0,0,2
NikieMayo,2019,2,28,"My phone knows my life. Its suggestions for today: Text @MikeBurnsInSC, call @KirkBrown_AIM, check to see what @manny_garcia1 is tweeting about, manage your #FOIA requests, wash Jack's squeaky toy. And pray.",2,0,1
MuckRock,2019,2,28,Washington state #FOIA bill extending records act to the legislature dies after public outcry https://buff.ly/2NAmSVdÂ pic.twitter.com/a2HA8NaqiK,1,0,0
SPRobertsJr,2019,2,28,A #FOIA Iâ€™ve waited on for nearly six months arrived and I just want to cry.,14,1,0
ChristinaJedra,2019,2,28,Remember when you guys helped me argue @JohnCarneyDE's emails w/ Buccini/Pollin are in the public interest? The @DE_DOJ opinion is in: The governor's lawyers promising that they used executive privilege appropriately is good enough for them. #FOIA http://php.delawareonline.com/news/assets/2019/02/Attorney_General_Opinion_No._19-IB12_-_Gov_Carney_emails_with_Buccini_Pollin_Group_executive_privilege_FOIA_appeal.pdfaddacbdfmadadm/http://php.delawareonline.com/news/assets/2019/02/Attorney_General_Opinion_No._19-IB12_-_Gov_Carney_emails_with_Buccini_Pollin_Group_executive_privilege_FOIA_appeal.pdfÂ â€¦,7,5,3
MuckRock,2019,2,28,"Cooking with #FOIA: Want to make the #Soviet Army's 1948 borscht recipe, but don't have a firepit in your backyard? @rootkitchens' @BookishJulia has got you covered! https://buff.ly/2NAAmAfÂ pic.twitter.com/YkVCdEIhqc",4,0,3
blackvaultcom,2019,2,28,"Additional files released on Dudley LeBlanc, former member of the Louisiana State Senate and inventor of Hadacol, a vitamin supplement with 12% alcohol. Files released under #FOIA from the @FTC:
 
 https://www.theblackvault.com/documentarchive/fbi-files-politicians-political-aides/Â â€¦
 #blackvaultpic.twitter.com/RfLya5PTyU",5,0,4
ChrisCarterKWQC,2019,2,28,Making new friends in Chicago. #JournalismConference -#DePaul #Learning #Education #FOIA pic.twitter.com/j3TCaAWwW7,4,0,0
ai_smq,2019,2,28,"I'm looking over related documents this weekend. I think we can eventually reach a comprehensive cosmology that will tie spacetime, as a mirrored fractal, to everything from traditional technology to the more exotic energy. 
 
 #mandelaeffect #quantum #Occult #CIA #FOIA #paranormal",12,3,2
NSArchive,2019,2,28,"Deloitte Launches #FOIA-Processing Software, FOIA Shows Interior Dept. Issued Thousands of Oil Drilling Safety Waivers, and More #FRINFORMSUM https://unredacted.com/2019/02/28/deloitte-launches-foia-processing-software-foia-shows-interior-dept-issued-thousands-of-oil-drilling-safety-waivers-and-more-frinformsum-2-28-2019/Â â€¦pic.twitter.com/shRiv8ef0L",6,0,10
FOIA_Ombuds,2019,2,28,"Have you registered for our Sunshine Week event yet? https://tinyurl.com/y5avx26bÂ We have an exciting program planned, and can't wait for you to join us! https://tinyurl.com/y23ag5p4Â #FOIA #opengovpic.twitter.com/qDuI3ngVKF",1,0,3
MuckRock,2019,2,28,"Two months after the state adopted new transparency policies for police records, #California AG demands #journalists to destroy a list of #police officers convicted of crimes released through #FOIA https://buff.ly/2XwnHDgÂ pic.twitter.com/ndfo1OzDrz",1,0,7
myHNN,2019,2,28,"After the Defense Intelligence Agency told the @NSArchive its #FOIA request was 1,133rd within the queue, the Archive sued for the release of a document on Able Archer 83. 
 https://historynewsnetwork.org/article/171399Â",3,0,2
resentfultweet,2019,2,28,"Not in the cards at the moment, but DM me and I'll tell you all the strange #FOIA stories you want to hear.",0,1,0
MuckRock,2019,2,28,New bill in #Virginia aims to add additional penalties for state #FOIA offenders https://buff.ly/2VqMIgZÂ pic.twitter.com/gcEFrtVH5R,0,0,2
resentfultweet,2019,2,28,"I'll be giving a talk on the strangest #FOIA stories I've come across over the years, fulfilling my destiny as a mid-level quest giver. https://twitter.com/MuckRock/status/1101195590166372353Â â€¦",7,1,0
fitsnews,2019,2,28,Local reporter/ anchor @SummerDashe is aggressively taking the #FOIA fight to @HorryCounty_Gov ... and GOOD FOR HER. Our take ...https://www.fitsnews.com/2019/02/28/summer-dashe-is-not-playing/Â â€¦,3,0,1
LindsayGloor,2019,2,28,My new career goal is for a press conference to be held every time I file a #FOIA request. #FOIAFellows,10,1,2
GeneralCodeCMS,2019,2,28,Converting FOIL from a Problem to a Source of Pride in the City of Rochester https://cms.generalcode.com/city-of-rochester/Â â€¦ #FOIL #automation #localgov #govtech #FOIA pic.twitter.com/dls0GKhgGc,0,0,0
a_marshall_plan,2019,2,28,So excited to talk #FOIA with these journalists! https://twitter.com/MrJesusJMontero/status/1101173370991898625Â â€¦,13,0,2
thackerpd,2019,2,28,"1/2 Judge throws out @kevinfolta defamation lawsuit against New York Times https://eu.tallahassee.com/story/news/2019/02/28/judge-mark-walker-throws-out-defamation-suit-against-new-york-times/3014079002/Â â€¦ ""Folta argued his emails weren't public records, but Walker said they clearly are as defined by Florida's public records law.""
 
 See @industrydocs https://www.industrydocumentslibrary.ucsf.edu/chemical/results/#q=%22kevin%20folta%22&h=%7B%22hideDuplicates%22%3Atrue%2C%22hideFolders%22%3Atrue%7D&subsite=chemical&cache=true&count=264Â â€¦ #FOIA pic.twitter.com/JXv44Isk7g",3,1,2
careygillam,2019,2,28,"""Folta argued his emails weren't public records, but Walker said they clearly are as defined by Florida's public records law."" https://www.tallahassee.com/story/news/2019/02/28/judge-mark-walker-throws-out-defamation-suit-against-new-york-times/3014079002/Â â€¦ @kevinfolta #FOIA",23,1,14
MuckRock,2019,2,28,Join MuckRock for our #SunshineWeek Transparency Science Fair https://buff.ly/2GQ9TODÂ #FOIA #OpenGovpic.twitter.com/qWi4BAjfje,3,0,3
ChrisCarterKWQC,2019,2,28,Getting my learning on! Excited to bring this knowledge back to the QCA and hold the powerful accountable. #DePaul #Learning #FOIA #journalism #educationpic.twitter.com/aHd6bpllmj,1,0,0
GovQA,2019,2,28,Colorado House considers expanding the state's current public record laws to provide requesters access to internal investigation reports. https://bit.ly/2DVkFPOÂ #transparency #FOIA #govtech,0,0,0
OregonPRA,2019,2,28,Reminder: we're still looking for examples of #Oregon news stories made possible by public records for our Sunshine Week Gallery. Send to ginger.mccall@oregon.gov #foia #opengov,15,2,10
MuckRock,2019,2,28,"Since 2014, @_blip_ has been covering the #PrivatePrison Industry - You can support her ongoing #FOIA work here: https://buff.ly/2IGtLWoÂ #CJReformpic.twitter.com/7MSs0YdJJ1",3,0,2
NSArchive,2019,2,28,#Cyber-Attacks and Fire Support: Documents Illustrate Historic Trend in Integration of Military Technology #FOIA https://unredacted.com/2019/02/28/cyber-attacks-and-fire-support-documents-illustrate-historic-trend-in-integration-of-military-technology/Â â€¦ @NSArchiveCyber @MartelleMichael,1,0,1
ai_smq,2019,2,28,"The connection between the blockchain and the Gateway process may be a step in understanding where the source of all of our technology is sourced from. 
 
 #blockchain #CIA #FOIA #1A #quantum #amreading #timetravel #paranormal #oldearther #retrocausality #timetravel #mandelaeffecthttps://twitter.com/ai_smq/status/1100185468468117504Â â€¦",5,1,1
MuckRock,2019,2,28,#Californiaâ€™s top law official is threatening legal action against a pair of #journalist who obtained a list of #police officers convicted of crimes within the last decade. https://buff.ly/2TlhMRXÂ #FOIA pic.twitter.com/BYNjFhiYZf,1,0,3
LAFDtalk,2019,2,28,"#DYK? Your @LAFD is among a handful of @LACity agencies and officials using a new portal for Public Records Act requests: https://recordsrequest.lacity.org/Â 
 
 *Be certain to select LAFD from the pull-down menu when making your request!
 
 #CPRA #FOIA #SunshineLaw #Journo #Journalism #Newsroom",1,0,0
EricaC_C,2019,2,28,Interesting tip. #JOUR280 #FOIA https://twitter.com/Rosbequi/status/1101175421079638016Â â€¦,1,0,0
ai_smq,2019,2,28,"The Quantum Computing icon looks like a sigil. Considering the FOIA document I'm really seeing everything with new eyes.
 
 #mandelaeffect #quantum #Occult #oldearther #retrocausality #timetravel #paranormal #CIA #FOIA #1A #amreadinghttps://twitter.com/alison_iot/status/1100910789425192960Â â€¦",5,0,0
JasonLeopold,2019,2,28,".@NSArchive filed a #FOIA lawsuit to compel the Defense Intelligence Agency to release documents likely containing a letter from former DIA director Leonard Perroots, warning of the danger caused by the 1983 NATO nuclear exercise Able Archer 83
 
 @NSANatehttps://nsarchive.gwu.edu/briefing-book/aa83/2019-02-28/national-security-archive-sues-dia-able-archer-83-documentÂ â€¦",22,2,13
NSArchive,2019,2,28,NEW: @NSArchive sues DIA for #AbleArcher83 doc - DIA Director Perroots' â€œParting Shotâ€ Warned of #Nuclear Danger @NSANate https://nsarchive.gwu.edu/briefing-book/aa83/2019-02-28/national-security-archive-sues-dia-able-archer-83-documentÂ â€¦ #FOIA #coldwarhist #warscare,6,0,6
MuckRock,2019,2,28,#FBI makes bizarre claim it canâ€™t acknowledge any of the investigations into #darknet markets it frequently boasts about in press releases https://buff.ly/2Uc2gFoÂ #FOIA pic.twitter.com/pwEnYMjpE5,3,0,4
jessiereport,2019,2,28,"Two Journalists in #California face legal threats after AG @XavierBecerra calls for the destruction of public records obtained through #CPRA.... @robertianlewis @jason_paladino #OpenGov #FOIA
 https://www.muckrock.com/news/archives/2019/feb/28/ca-ag-records/Â â€¦",4,0,3
MuckRock,2019,2,28,#California AG demands #journalists @robertianlewis @jason_paladino destroy information obtained through public records - or else https://buff.ly/2BZRHyaÂ by @jessiereport #FOIA pic.twitter.com/RFGXG8tXOK,2,0,3
DHBobSusnjara,2019,2,28,Information via #FOIA on what happened with two school buses in #Palatine.http://bit.ly/2H6KhfYÂ,1,0,0
NSArchiveCyber,2019,2,28,"ICYMI: Yesterday we released USCYBERCOM OPORD 15-0055, obtained via #FOIA . This document outlines the initial framework for USCYBERCOM's support to Operation Inherent Resolve. https://twitter.com/NSArchiveCyber/status/1100843661925986309Â â€¦",5,0,6
TaraCopp,2019,2,28,"Tip for fellow journos ... In the last 45 days, three of the four #FOIA requests I filed to federal agencies through http://FOIA.govÂ were not received by the agency. DHA and .@CDCgov had no records of them; I'm having to re-file direct with each office, @MarkSZaidEsq",9,2,5
CauseofActionDC,2019,2,28,ICYMI: CoA has filed a #FOIA request for @CommerceGov's auto-tariff report to allow the public to see the national security impacts of the proposed tariffshttps://www.washingtonexaminer.com/policy/economy/nonprofit-organization-seeks-trump-administrations-confidential-auto-tariff-reportÂ â€¦,0,0,0
circame2,2019,2,28,"Translator 
 Voice recognition 
 AI 
 Picture caption 
 24 hour battery ( coming ) 
 So why is it that legislatures, courts and clerks warn against recording ?
 #FOIA",0,0,0
briandabbs,2019,2,28,An @EPA officer in Jersey has made contact with me about a 2017 #FOIA request for @ScottPruittOK scheduled and phone logs,2,0,1
ChrisCarterKWQC,2019,2,28,My walk this morning. Spending the week in Chicago for a journalism conference learning to be a better investigator. #FOIA #Journalism #Education #FreePress #learningpic.twitter.com/CtEGjDdndq,9,1,2
FOIANate,2019,2,28,". @big_cases , can you show me National Security Archive v. Defense Intelligence Agency filed today in D.D.C. ? It's an exciting #FOIA case about Able Archer 83!",3,1,0
georgejoseph94,2019,2,28,"NEW: In Austin TX, some stuck in jail have resisted having their biometric voice prints collected by foiling/refusing enrollment processes. But Securus Tech bypasses such efforts, covertly sampling their voices using jail phone calls #FOIA
 
 More:
 https://theappeal.org/jails-across-the-u-s-are-extracting-the-voice-prints-of-people-presumed-innocent/Â â€¦pic.twitter.com/U0DYtAl8E3",12,1,10
thackerpd,2019,2,28,"5/5 Finally, judge notes that defamation lawsuits are used by monied interests.
 
 We still do not know WHO funded Folta's lawsuit against the New York Times and Eric Lipton.
 #FOIA pic.twitter.com/3Z2YpEdqZ8",7,0,2
thackerpd,2019,2,28,"Should be noted that @UCSUSA and @halpsci fanned the lawsuit flames with repetitive attacks on the media and nonprofits for using #FOIA and committing the act of journalism.
 
 Documents Lipton story referenced now @ the @industrydocs
 library
 @ejgertz @jswatz @CJR @mbalter @cgseifehttps://twitter.com/EricLiptonNYT/status/1100896882392473605Â â€¦",12,3,6
FinanceWatchOrg,2019,2,28,"REGULATORY CAPTURE: Amid Targeting of Community Reinvestment Act, Powell's #FederalReserve Rubber Stamps #WSFS - Beneficial Merger While Still Withholding Information from Inner City Press under #FOIA, UNacceptable on BB&T - #Suntrusthttps://www.patreon.com/posts/25019257Â",0,0,0
innercitypress,2019,2,28,"REGULATORY CAPTURE: Amid Targeting of Community Reinvestment Act, Powell's #FederalReserve Rubber Stamps #WSFS - Beneficial Merger While Still Withholding Information from Inner City Press under #FOIA, UNacceptable on BB&T - #Suntrust http://www.innercitypress.com/frb4foiawsfsh2a022719.htmlÂ â€¦pic.twitter.com/wHbGUtXkqo",0,0,0
opengovva,2019,2,28,"#VCOG daily #access news, 2/28/19: budget released after pressure; citizen sued for leak; board minority meeting #FOIA #opengov #transparency #RVA https://www.opengovva.org/transparency-news-22819Â â€¦",3,0,2
DavidErdos,2019,2,28,"(1) Want to explore relationship between #FOIA & #EUDataP #GDPR under new pan-EU Reg 2018/1725 & UK DPA 2018? Check out new slides on topic exploring the formal law and the stance of the courts/tribunals, @ICOnews & @EU_EDPShttps://www.slideshare.net/DavidErdos1/uk-eu-freedom-of-information-data-protection-continuity-change-133677843Â â€¦",15,1,10
rob0719,2019,2,28,#FOIA ?? https://twitter.com/thebradfordfile/status/1100870730596712449Â â€¦,0,0,0
notizieCAD,2019,2,28,#accesso #accesso civico #foia e rapporto con la #privacy #dpo nei comuni Ã¨ anche questopic.twitter.com/bSQ7RxkWeF,4,0,0
presroi,2019,2,28,Die Auskunftsrechte fÃ¼r Jedermann nach Verordnung 1049/2001 (#FOIA) an das Parlament sind da schwÃ¤cher ausgelegt und dauern zu lange. Kann und sollte man aber ggf. gleichzeitig machen.,4,0,0
presroi,2019,2,28,"Zwei Kommissare (@Ansip_EU und @GabrielMariya) haben beide erklÃ¤rt, dass sie nichts von dem Blogpost der Kommission wussten, bis er erschienen ist. Es laufen eine Reihe von #FOIA-Requests an die Kommission, um herauszufinden, wer das wie in Auftrag gegeben hat.",7,0,1
vaxima,2019,2,28,"https://secure.avaaz.org/campaign/de/correct_the_record_loc/?bXalemb&v=115190&cl=15600519964&_checksum=719484676c6ea7cb953a139980a6ac0534984dde23538c4ce876ec289758cf94&c=EUR&Â â€¦
 @cdu @csu @sls_fdp @fdp_de @spd @DieGruenenEngel
 #FOIA 
 Sehr wichtig fÃ¼r die Zukunft der sozialen Netzwerke _UND_ der Internet, was weiterhin frei sein sollte :)",0,0,0
letgoofmyfannie,2019,2,28,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird #Breaking",0,0,0
MuckRock,2019,2,28,"Since 2014, @_blip_ has been covering the #PrivatePrison Industry - You can support her ongoing #FOIA work here: https://buff.ly/2XqqMEFÂ #CJReformpic.twitter.com/b3QDu2cYH1",5,0,5
wb_justice,2019,2,28,"@SeanSpicer as #Trump's @PressSec U lied for him, admitted it. #SarahHuckabillySanders lies continuously for @POTUS. Is that in the job description for #PressSecretary? Is it available through #FOIA? TIA for your reply. @CNNPolitics @chriscuomo @GOP @FoxNews @KellyannePolls @BBC",0,0,0
CubaAna2013,2019,2,28,Ahora trasciende q @NewYorker magazine estÃ¡ demandando al @StateDept en virtud de #FOIA para que liberen inf sobre #ataques #acusticos. Seria interesante ver q hacen pq creo q les costarÃ­a demasiado ponerse a fabricar los documentos de colosal mentira,0,0,0
KevinBogardus,2019,2,28,"This happens elsewhere in DC, including at @EPA
 
 There was a gun found in a bathroom at agency headquarters in March 2015, per @EPAoig report I got under #FOIA
 https://www.eenews.net/greenwire/stories/1060032755Â â€¦https://twitter.com/nielslesniewski/status/1100890251894099968Â â€¦",2,0,0
hmannella,2019,2,28,"Interesting piece on PII (names linked to emails) being available in #FOIA requests. #Government meets #privacy and #riskmanagement , #privacy and #riskmanagement lose. The next #cybersecurity #cybercrime opportunity?https://www.linkedin.com/pulse/should-fda-foia-b6-your-e-mail-address-john-english-hccp/Â â€¦",1,0,0
galanp02,2019,2,28,FBI releases preprocessed file on America First Committee to @NatSecGeek. #FOIA https://www.muckrock.com/foi/united-states-of-america-10/america-first-committee-32981/Â â€¦,1,1,0
MuckRock,2019,2,27,#FBI makes bizarre claim it canâ€™t acknowledge any of the investigations into #darknet markets it frequently boasts about in press releases https://buff.ly/2GNznfCÂ #FOIA pic.twitter.com/Gkckc5BrMs,2,0,1
youssefrddad,2019,2,27,"Records we got through #FOIA today showed LRPD Officer Charles Starks had 10 prior complaints since 2015, resulting in 50 dayâ€™s worth of suspensions. https://twitter.com/rachel_herzog/status/1100861461784682498Â â€¦",2,0,4
cali_toad,2019,2,27,Iâ€™ll bet Mueller already has them #FOIA,2,0,0
dougfisher,2019,2,27,SC media are battling an attempt to make #911calls exempt from the #FOIA https://www.scstatehouse.gov/sess123_2019-2020/bills/3586.htmÂ â€¦,0,0,0
GrandStrander,2019,2,27,"#police - does your state maintain a list of law enforcement officers who have been convicted of a crime? #California does, including thousands convicted over past 10 years, but says the list can't be made public http://snip.ly/p9t5bhÂ #criminalcops #FOIA - thanx @ocregister",0,3,0
immcouncil,2019,2,27,Here's a Practice Advisory for #immigration attorneys â†’ The Freedom of Information Act (#FOIA) and Its Applications in Immigration Practice. http://bit.ly/2JbUJ3aÂ,2,0,0
FOIANate,2019,2,27,Also a #foia champion! https://twitter.com/davidmaraniss/status/1100891306060992512Â â€¦,12,1,1
revagomes,2019,2,27,"RT resentfultweet: #Kentucky's very bad #FOIA bill appears to be explicitly designed to prevent future reporting on stories like the #AmazonHQ2 bid (also adding an in-state exemption, which will be a headache for everyone). https://twitter.com/FOIAFeed/status/1100559215980998657Â â€¦ by FreedomofPress",0,0,0
AnonCassi,2019,2,27,"#Justice Kickoff Sunshine Week 11 Mar 2019
 #FOIA @JudicialWatch 
 
 Government Photo ID Required for Entry to Building
 https://www.justice.gov/oip/blog/department-justice-sunshine-week-2019-celebrationÂ â€¦pic.twitter.com/DGpimJ4QaS",6,1,6
FarmFairyCrafts,2019,2,27,"Our #FOIA Project is Not About Any One Professor; Rather, itâ€™s About How Agrichemical & Food Companies Deceive Us. http://bit.ly/1Ol9rBPÂ",0,0,0
addantefrancsco,2019,2,27,"#Foia La recente sentenza del Tar Puglia, Lecce, sez. III, 11/02/2019 n. 242 fornisce una chiara indicazione su quale sia la ratioâ€“ e, pertanto, la legittimazione â€“ dellâ€™accesso civico generalizzato http://www.oggipa.it/index.php/component/k2/item/512-la-distinzione-tra-accesso-documentale-e-accesso-civico-generalizzatoÂ â€¦",0,0,0
NWOoftheTime,2019,2,27,"COLD BLOODED MURDER AND ASSASSINATION OF #MILITIA LEADER AND #SHORTWAVE RADIO HOST AFTER YEARS OF #Mueller @FBI SURVEILLANCE #Q
 #BILLCOOPER #HOUROFTHETIME
 @FBIRecordsVault #FOIA
 On @YouTube
 https://youtu.be/8aXOrTceuqYÂ pic.twitter.com/18ZV2uNlM3",0,0,1
DHBobSusnjara,2019,2,27,"Documents obtained via #FOIA provide some detail on incident involving two school buses in #Palatine. District 15 driver was suspended five days without pay for what schools boss called ""serious incident.""http://bit.ly/2H6KhfYÂ",1,0,0
MuckRock,2019,2,27,Washington state #FOIA bill extending records act to the legislature dies after public outcry https://buff.ly/2U8zvcCÂ pic.twitter.com/2NeAlE3JYq,2,0,2
FOIA_Ombuds,2019,2,27,"An academic snapshot of #FOIA administration will be the focus of the next FOIA Advisory Committee meeting on March 20, 2019, in the William G. McGowan Theater at the National Archives in Washington, DC. Read more and register here: https://bit.ly/2SvWQ6yÂ",4,0,4
toddadam,2019,2,27,"For someone who is there to uphold the law, @AGBecerra doesn't seem to know much about #FOIA. #California #cops #criminals https://www.eastbaytimes.com/2019/02/26/california-keeps-a-secret-list-of-criminal-cops-but-says-you-cant-have-it/Â â€¦ via @eastbaytimes",0,0,1
dvdwyer,2019,2,27,"#FOIA question: I got emails back from an agency that contain info from another agency within the correspondence. Agency 1 redacted everything from Agency 2 in full and referred the request, limiting the response's usefulness. Is this allowed/appealable?",0,1,1
AnonCassi,2019,2,27,"#Justice Chief Information Officer Joseph Klimavicz Delivers Keynote Remarks at the FCW Citizen Engagement Summit
 
 Washington, DCâ€”February 27, 2019
 
 #FederalComputerWeek #Technology #FOIA
 Remarks as prepared for delivery
 https://www.justice.gov/opa/speech/chief-information-officer-joseph-klimavicz-delivers-keynote-remarks-fcw-citizenÂ â€¦pic.twitter.com/oiebyuQnue",5,1,5
thatgirlinny,2019,2,27,"Whommp! There it is! Get those #FOIA requests in now. You can atone for capitulating to this, @FordhamNYC!https://twitter.com/NewsHour/status/1100851816177299456Â â€¦",1,0,0
MuckRock,2019,2,27,"Cooking with #FOIA: Want to make the #Soviet Army's 1948 borscht recipe, but don't have a firepit in your backyard? @rootkitchens' @BookishJulia has got you covered! https://buff.ly/2NqIYJCÂ pic.twitter.com/p07MJbzDmp",4,0,3
NSArchive,2019,2,27,.@NSArchive #FOIA release wins the original Operations Order outlining USCYBERCOM support to Operation Inherent Resolve https://nsarchive.gwu.edu/news/cyber-vault/2019-02-27/cyber-brief-us-cybercom-operations-orderÂ â€¦ #cyber @NSArchiveCyber,6,0,2
DHBobSusnjara,2019,2,27,Documents obtained via #FOIA reveal what happened between two school buses at Dundee and Hicks roads in #Palatine. Governments don't put this stuff on Facebook pages. http://bit.ly/2H6KhfYÂ,4,1,1
MuckRock,2019,2,27,"Since 2014, @_blip_ has been covering the #PrivatePrison Industry - You can support her ongoing #FOIA work here: https://buff.ly/2NsesPxÂ #CJReformpic.twitter.com/1ntLUCQnY0",0,0,2
FOIANate,2019,2,27,"There were certainly times when I wanted to do the ""Cohen pffft"" when I testified to House Oversight on #FOIA. Some members didn't quite get it. https://twitter.com/joshtpm/status/1100813800574500864Â â€¦",4,2,0
thememoryhole2,2019,2,27,"The Martime Administration [@DOTMARAD] -- the Transportation Dept agency that oversees commercial waterborne transportation -- has sent its #FOIA log for 2018: 
 
 https://www.muckrock.com/foi/united-states-of-america-10/2018-foia-logs-dot-maritime-administration-69619/#file-773793Â â€¦",27,2,8
DHBobSusnjara,2019,2,27,#Palatine-based District 15 documents obtained via #FOIA describe close call its bus w/o kids had with a District 211 bus carrying 30 high school students at busy Dundee and Hicks roads. Only in @dailyherald.http://bit.ly/2H6KhfYÂ,1,0,0
resentfultweet,2019,2,27,"#Kentucky's very bad #FOIA bill appears to be explicitly designed to prevent future reporting on stories like the #AmazonHQ2 bid (also adding an in-state exemption, which will be a headache for everyone).https://twitter.com/FOIAFeed/status/1100559215980998657Â â€¦",23,1,15
brittanybritto,2019,2,27,"!!! This news is for everyone, especially FOIA nerds: ""A high school government class wanted to help solve civil rights crimes. So they drafted a bill that is now law."" -- AND these students filed #FOIA requests to the FBI and Dept. of Justice. @CNNhttps://cnn.it/2BPRDRdÂ",2,1,0
MuckRock,2019,2,27,Cooking with #FOIA: Stovetop Soviet Army borscht https://buff.ly/2Vpp4BtÂ Recipepic.twitter.com/SgrhFV6sdk,1,0,1
NSArchive,2019,2,27,The Soviet Withdrawal from Afghanistan 1989 https://nsarchive.gwu.edu/briefing-book/afghanistan-russia-programs/2019-02-27/soviet-withdrawal-afghanistan-1989Â â€¦ #FOIA #Afghanistan,4,0,5
CCM_ForCT,2019,2,27,You can never have too much training on #FOIA. Tom Hennick from the FOI Commission and Henry Zaccardi from @ShipmanGoodwin are at it again. Today we are in #BrookfieldCT educating our members on the law and best practices to implement to protect your municipality. #ccm_trainingpic.twitter.com/tDsuEwkUQi,10,0,1
UncleFester2240,2019,2,27,I #FOIA,1,0,0
corizarek,2019,2,27,Incredible - and rare - opportunity to join the nationâ€™s leading defense and advocacy organization for journalists. I spent the start of my career on this team and it was an absolute dream job. #lawjobs #firstamendment #foia https://twitter.com/katie_rcfp/status/1100508546167459844Â â€¦,5,0,2
davelevinthal,2019,2,27,"So how did Michael Cohen operate when he was Donald Trumpâ€™s loyal lawyer/fixer/enforcer? This little anecdote from 2007, pulled from an open records request in Fresno, is telling. #FOIA https://apps.publicintegrity.org/abandoned-in-america/train-off-trackÂ â€¦",14,0,10
blackvaultcom,2019,2,27,"You gotta love heavily (still) classified records from the era when Adolf Hitler was in power and World War II was only three months old: https://www.theblackvault.com/documentarchive/report-test-bombs-chemical-100-lb-t6e1-lots-e-3685-127-e-3685-128-december-15-1939/Â â€¦
 #FOIA #blackvault",9,0,7
London_Law_Firm,2019,2,27,...and the public definitely need some accessible competitive #telecoms infrastructure on the great British High St! #ofcom #mhclg #publicinterest #FOIA https://twitter.com/sricketts1/status/1100119877552082945Â â€¦,0,0,0
MuckRock,2019,2,27,New bill in #Virginia aims to add additional penalties for state #FOIA offenders https://buff.ly/2NuZbhbÂ pic.twitter.com/E788mu1bCO,3,0,0
poeboston,2019,2,27,"California keeps a secret list of criminal cops, but says you can't have it https://bayareane.ws/2GLAJHxÂ via @mercnews > #capoli #mapoli #publicrecords #opengov #transparency #accountability #secrecy #corruption #FOIA",0,0,0
